"행정구역별(읍면동)","항목","단위","2015 년","2016 년","2017 년","2018 년",
"면부","주택이외의 거처","호","5589","6530","6934","7226",
"동부","총인구","명","950788","952369","946093","939535",
"동부","남자","명","474349","475851","473177","470643",
"동부","여자","명","476439","476518","472916","468892",
"동부","내국인-계","명","937484","937318","929259","919902",
"동부","내국인-남자","명","467627","468054","464338","460292",
"동부","내국인-여자","명","469857","469264","464921","459610",
"동부","외국인-계","명","13304","15051","16834","19633",
"동부","외국인-남자","명","6722","7797","8839","10351",
"동부","외국인-여자","명","6582","7254","7995","9282",
"동부","가구-계","가구","357125","365653","369895","372499",
"동부","일반가구","가구","352646","360491","363985","365963",
"동부","집단가구","가구","248","171","226","237",
"동부","외국인가구","가구","4231","4991","5684","6299",
"동부","주택-계","호","304974","309885","312394","323365",
"동부","단독주택","호","62710","62899","62450","62330",
"동부","아파트","호","219893","224493","227216","238145",
"동부","연립주택","호","8224","8198","8244","8325",
"동부","다세대주택","호","8603","8826","8989","9032",
"동부","비거주용 건물내 주택","호","5544","5469","5495","5533",
"동부","주택이외의 거처","호","4658","5468","6135","6523",
"충주시","총인구","명","211005","211890","212274","215224",
"충주시","남자","명","107171","107725","108092","109825",
"충주시","여자","명","103834","104165","104182","105399",
"충주시","내국인-계","명","206190","206229","206078","208077",
"충주시","내국인-남자","명","104180","104202","104218","105428",
"충주시","내국인-여자","명","102010","102027","101860","102649",
"충주시","외국인-계","명","4815","5661","6196","7147",
"충주시","외국인-남자","명","2991","3523","3874","4397",
"충주시","외국인-여자","명","1824","2138","2322","2750",
"충주시","가구-계","가구","84839","86707","88079","90559",
"충주시","일반가구","가구","83585","85152","86367","88711",
"충주시","집단가구","가구","122","81","97","100",
"충주시","외국인가구","가구","1132","1474","1615","1748",
"충주시","주택-계","호","78002","80301","81738","88082",
"충주시","단독주택","호","29350","29688","29758","29863",
"충주시","아파트","호","39908","41652","42806","48981",
"충주시","연립주택","호","2772","2772","2785","2810",
"충주시","다세대주택","호","4471","4682","4867","4881",
"충주시","비거주용 건물내 주택","호","1501","1507","1522","1547",
"충주시","주택이외의 거처","호","1613","1896","1911","1951",
"제천시","총인구","명","136350","137022","136929","136101",
"제천시","남자","명","68515","68953","68951","68478",
"제천시","여자","명","67835","68069","67978","67623",
"제천시","내국인-계","명","134666","135172","135087","134150",
"제천시","내국인-남자","명","67679","68002","67999","67502",
"제천시","내국인-여자","명","66987","67170","67088","66648",
"제천시","외국인-계","명","1684","1850","1842","1951",
"제천시","외국인-남자","명","836","951","952","976",
"제천시","외국인-여자","명","848","899","890","975",
"제천시","가구-계","가구","54037","55840","56583","56921",
"제천시","일반가구","가구","53549","55381","56082","56476",
"제천시","집단가구","가구","77","44","57","56",
"제천시","외국인가구","가구","411","415","444","389",
"제천시","주택-계","호","51148","52316","54173","56261",
"제천시","단독주택","호","20219","20464","20602","20782",
"제천시","아파트","호","26883","27778","29458","31327",
"제천시","연립주택","호","1853","1865","1867","1869",
"제천시","다세대주택","호","970","978","978","994",
"제천시","비거주용 건물내 주택","호","1223","1231","1268","1289",
"제천시","주택이외의 거처","호","857","1082","1135","1147",
"청주시","총인구","명","833276","840338","842311","845036",
"청주시","남자","명","417411","421930","423088","425541",
"청주시","여자","명","415865","418408","419223","419495",
"청주시","내국인-계","명","819554","825574","825950","826211",
"청주시","내국인-남자","명","409948","413781","414090","415082",
"청주시","내국인-여자","명","409606","411793","411860","411129",
"청주시","외국인-계","명","13722","14764","16361","18825",
"청주시","외국인-남자","명","7463","8149","8998","10459",
"청주시","외국인-여자","명","6259","6615","7363","8366",
"청주시","가구-계","가구","310503","319293","325632","331273",
"청주시","일반가구","가구","306001","314331","319969","325023",
"청주시","집단가구","가구","222","165","218","230",
"청주시","외국인가구","가구","4280","4797","5445","6020",
"청주시","주택-계","호","263092","267024","271778","283664",
"청주시","단독주택","호","62576","62806","63485","63404",
"청주시","아파트","호","185397","189092","192887","204683",
"청주시","연립주택","호","5267","5265","5353","5437",
"청주시","다세대주택","호","5672","5878","6024","6104",
"청주시","비거주용 건물내 주택","호","4180","3983","4029","4036",
"청주시","주택이외의 거처","호","5889","6627","7501","8206",
"상당구","총인구","명","171877","169463","166664","170120",
"상당구","남자","명","85662","84734","83201","84868",
"상당구","여자","명","86215","84729","83463","85252",
"상당구","내국인-계","명","170644","168138","165326","168484",
"상당구","내국인-남자","명","85080","84083","82592","84066",
"상당구","내국인-여자","명","85564","84055","82734","84418",
"상당구","외국인-계","명","1233","1325","1338","1636",
"상당구","외국인-남자","명","582","651","609","802",
"상당구","외국인-여자","명","651","674","729","834",
"상당구","가구-계","가구","63024","62949","62691","64416",
"상당구","일반가구","가구","62626","62532","62255","63906",
"상당구","집단가구","가구","54","37","50","55",
"상당구","외국인가구","가구","344","380","386","455",
"상당구","주택-계","호","55381","55844","56210","60650",
"상당구","단독주택","호","16575","16767","17044","16637",
"상당구","아파트","호","34801","35058","35102","39884",
"상당구","연립주택","호","1390","1385","1386","1414",
"상당구","다세대주택","호","1643","1705","1741","1783",
"상당구","비거주용 건물내 주택","호","972","929","937","932",
"상당구","주택이외의 거처","호","935","901","959","989",
"서원구","총인구","명","222721","221143","221147","216409",
"서원구","남자","명","110177","109708","109810","107382",
"서원구","여자","명","112544","111435","111337","109027",
"서원구","내국인-계","명","219719","217869","217535","212208",
"서원구","내국인-남자","명","108707","108057","107951","105234",
"서원구","내국인-여자","명","111012","109812","109584","106974",
"서원구","외국인-계","명","3002","3274","3612","4201",
"서원구","외국인-남자","명","1470","1651","1859","2148",
"서원구","외국인-여자","명","1532","1623","1753","2053",
"서원구","가구-계","가구","81393","83295","84757","84396",
"서원구","일반가구","가구","80539","82290","83596","83079",
"서원구","집단가구","가구","50","43","53","59",
"서원구","외국인가구","가구","804","962","1108","1258",
"서원구","주택-계","호","71175","71461","72242","72244",
"서원구","단독주택","호","14263","14318","14085","14044",
"서원구","아파트","호","53330","53630","54635","54636",
"서원구","연립주택","호","1252","1210","1209","1241",
"서원구","다세대주택","호","1146","1160","1177","1187",
"서원구","비거주용 건물내 주택","호","1184","1143","1136","1136",
"서원구","주택이외의 거처","호","1343","1473","1545","1561",
"흥덕구","총인구","명","255542","257050","258308","258037",
"흥덕구","남자","명","128512","129285","130000","130621",
"흥덕구","여자","명","127030","127765","128308","127416",
"흥덕구","내국인-계","명","250655","251541","251849","250690",
"흥덕구","내국인-남자","명","125862","126314","126467","126498",
"흥덕구","내국인-여자","명","124793","125227","125382","124192",
"흥덕구","외국인-계","명","4887","5509","6459","7347",
"흥덕구","외국인-남자","명","2650","2971","3533","4123",
"흥덕구","외국인-여자","명","2237","2538","2926","3224",
"흥덕구","가구-계","가구","97027","99178","102083","103269",
"흥덕구","일반가구","가구","95176","97008","99566","100525",
"흥덕구","집단가구","가구","51","40","52","53",
